Mn,Fe,Co,Ni,Cu,E_f(eV/atom),Eads,dCenter,WorkFunc,X,Y,Z,Δq_K
10,2,24,7,17,-0.070654278,-1.3278890966211896,-4.368137831728289,5.324330098049948,2094.64877026949,2045.140650346976,2.0775218306173824,-0.8853444127019856
10,22,6,3,19,0.038518057,-1.3498050669672688,-4.468348141948602,5.35833185233604,2681.9222919302306,2618.138859874791,1.7675037688854325,-0.8823661484953363
10,2,26,5,17,-0.044503822,-1.339992633942453,-4.382127469678272,5.310346391034078,2054.719684060159,2132.666155397468,2.1874161447533385,-0.8845199532250512
10,2,26,9,13,-0.033889548,-1.3179833303548358,-4.3939367171280335,5.286697885493672,2098.531405000774,2128.1765927094348,2.211233021215307,-0.8853999741959023
10,2,27,8,13,-0.021116616,-1.3263160451262166,-4.378470575794857,5.308408320181167,2054.4997194134544,2100.658948707203,2.1288856754560896,-0.8852912253494867
10,2,29,11,8,0.018072857,-1.3066145904895294,-4.422311415762799,5.293621153758893,2020.4579445514687,2074.7170918654338,2.1708793838090883,-0.8863129810608438
10,23,13,6,8,0.175636104,-1.308761629772255,-4.548907083178974,5.328348049966386,2961.0096996810844,2634.449962151738,1.8108819362523016,-0.8823906544446338
10,23,15,4,8,0.201789362,-1.324054226463135,-4.568429586603863,5.330090418055225,2743.1700124957265,2654.2203824963512,1.8649175934235973,-0.8819610003652898
10,23,18,2,7,0.243249604,-1.304023998083722,-4.591426668134164,5.336139484135541,3039.678984962919,2749.8841124716005,1.8741911615570963,-0.8816397030774099
10,23,21,4,2,0.295401413,-1.29343156386767,-4.648689330980444,5.32755151896593,3116.8159059470204,2883.365571094568,1.9326268285957044,-0.8818428908194548
10,2,33,14,1,0.088105879,-1.292108708908416,-4.498192290338261,5.278449693607065,2094.795612764721,2244.138998274824,2.2566464092757976,-0.8868923156660687
10,2,3,42,3,-0.308219968,-1.2987707005914857,-4.294299299722345,5.190491624779634,1888.8322912208887,2077.092189258191,2.327368012747255,-0.8923646784851109
10,23,5,12,10,0.066101104,-1.3230629289158595,-4.49256599597816,5.32484629065732,2684.293860890061,2580.059295219589,1.825641108359643,-0.8830914721208495
10,2,35,7,6,0.101590066,-1.3115462113334622,-4.5008647748649375,5.273192985783395,2049.560470554712,2256.682666423844,2.351759201658073,-0.8853880075589998
10,23,6,4,17,0.061436242,-1.3362134682043696,-4.476201443457407,5.352245726450357,2691.048196571405,2645.905840911314,1.771421218118475,-0.8822871813081471
10,23,7,17,3,0.110276937,-1.3087820941951842,-4.535078083187671,5.308571054682668,2785.186080711256,2644.20417163771,1.838303167425989,-0.8834394955641202
10,2,38,2,8,0.13503311,-1.329034598124492,-4.523686617331258,5.269810997180421,2083.6483693602395,2518.4114068002045,2.508351061036768,-0.8839390419817309
10,24,12,11,3,0.192483351,-1.3028281366677703,-4.617222041923431,5.320179002196227,2996.331308770351,2835.4983665404848,1.7982046625297232,-0.8822723143701806
10,24,13,7,6,0.197719636,-1.3079012735189213,-4.584294837400656,5.334489311510636,3096.8379519390783,2812.0623669567826,1.7816542923572134,-0.881948325970165
10,24,14,7,5,0.213490459,-1.3143477712973253,-4.564621154322112,5.334878222892951,2866.018772922236,2589.412167819384,1.8415108641026896,-0.8818236979599737
10,24,1,9,16,0.016352218,-1.351842626266705,-4.465508508280772,5.332181973483058,2541.4875851791444,2612.0117419550106,1.7711719204467693,-0.8830141841844378
10,24,19,2,5,0.278830303,-1.2991913246023463,-4.615562254024639,5.336722772233239,3099.298593419629,2767.358361235645,1.8674502299396352,-0.8815167648439829
10,24,2,13,11,0.041721904,-1.3328197268387627,-4.512012864841293,5.307740232144206,2690.1206372901306,2695.1634656112315,1.7872378579591477,-0.8833461862585607
10,24,4,15,7,0.078578274,-1.3256861620133278,-4.499909939159383,5.306258363353838,2731.379778656343,2684.8714682004,1.8201591007566056,-0.883441673238093
10,24,5,20,1,0.106871817,-1.3108038445210377,-4.528997286826286,5.299209425906697,2842.729920328087,2828.1950483143823,1.8333783861100472,-0.8837036059930667
10,24,5,8,13,0.075783549,-1.324155131856169,-4.514152182562969,5.329584045653372,2845.869572433401,2746.697960698165,1.7884706156129369,-0.882526057995248
10,24,7,16,3,0.127782944,-1.312238999294224,-4.546893903750679,5.302889561748015,2897.6950853664225,2802.8670784673977,1.7946849398580813,-0.8832985005498286
10,24,9,11,6,0.146306747,-1.3138715969387966,-4.529908082658509,5.325192566232063,2824.067201986522,2591.217759536031,1.8053282736370373,-0.8827282047716624
10,25,14,10,1,0.241251853,-1.2998074430713025,-4.621378657869397,5.321641959875932,3180.880246746363,2925.922287223472,1.8327832401509911,-0.8817764685187293
10,25,16,2,7,0.252141268,-1.3083010168041085,-4.588126840196418,5.337943119131951,3035.522130893518,2687.337205558604,1.808539927753681,-0.8815227959097175
10,25,18,5,2,0.291118151,-1.3048644978745678,-4.611029035996137,5.340563663978873,3038.262658279877,2641.506151483716,1.822187347867712,-0.8816196999050706
10,25,2,18,5,0.074775919,-1.3255647940186035,-4.501503779975684,5.29435191340028,2695.990583723411,2724.324057310281,1.796716140821954,-0.8830809756540754
10,2,5,27,16,-0.315733122,-1.3339888603494343,-4.263899901232724,5.195478426115386,2051.236654749574,2066.1287732474348,2.178408610024422,-0.8894517178126365
10,25,4,4,17,0.07006489,-1.3397681467752378,-4.503269662257616,5.34539812994812,2762.264396595365,2649.822210003065,1.769531240166316,-0.8822675792541552
10,25,7,5,13,0.119033341,-1.3211854627746775,-4.526552047590204,5.345272778920124,3027.1294517904485,2763.1727757957187,1.7687536657130167,-0.882138341451831
10,25,7,7,11,0.124664102,-1.326175230564984,-4.526394462212805,5.334883920608141,2835.052615846559,2651.142064422727,1.7716983729400315,-0.882224215377326
10,26,10,9,5,0.196640963,-1.3138557299151,-4.588807800883079,5.335529622645662,2944.4304318373224,2761.6407530635206,1.761959836895049,-0.8821350787666501
10,26,11,5,8,0.20171888,-1.3217753947897477,-4.550203143760422,5.349047340238855,2700.633441828444,2526.9755166492537,1.7783997523954238,-0.8818185974940225
10,26,17,2,5,0.287826867,-1.3056840329342032,-4.612246482490916,5.34221350032483,3168.0305396901035,2746.358764208094,1.7916881845670067,-0.8813982419757892
10,26,17,6,1,0.297943114,-1.2902244562856828,-4.658561482645421,5.335956678823918,3268.902837582365,2835.9298846111105,1.798780778198399,-0.881592444827656
10,26,2,11,11,0.076795359,-1.3387615276756917,-4.523035852782224,5.323081012760359,2681.8559972270214,2704.953257249424,1.7688434572254903,-0.8828709937501703
10,2,6,22,20,-0.31298425,-1.3507407846541335,-4.221142955291915,5.238985960091362,2082.24866542155,1982.046064320703,2.094605886187964,-0.8871161114904179
10,26,3,14,7,0.100168462,-1.329815521178339,-4.5304392074364745,5.310161009380158,2641.1145310171914,2664.755488524087,1.769822358670854,-0.8829774835823198
10,26,5,2,17,0.100939964,-1.3424402891154843,-4.502967942050847,5.359388496846584,2597.1725308041105,2530.014701899401,1.7514273256397233,-0.8819821091919651
10,26,6,13,5,0.144348808,-1.3185911400797523,-4.556215146653919,5.3170636581698405,2805.319538345125,2744.9982962874424,1.7840853423214842,-0.8827508622989985
10,27,10,5,8,0.205857493,-1.3260691650288163,-4.569322197559652,5.348690269959467,2790.319851635208,2644.6535790197167,1.7363189977022937,-0.8813515807509789
10,27,10,7,6,0.211343027,-1.3132032566818266,-4.579797608299506,5.333007988840311,2904.778714523555,2662.4588305753896,1.761233725286569,-0.8822166930446902
10,27,1,13,9,0.086373058,-1.3376300123819056,-4.500867601567972,5.325220179962212,2658.216990551242,2694.3530235672933,1.7559558925311476,-0.8824697758142647
10,27,11,9,3,0.232105863,-1.3084838811753527,-4.602679923514016,5.336441413462442,3099.8745354155044,2841.1504921327364,1.758485660378171,-0.8819225260202446
10,27,12,5,6,0.237274982,-1.312595899695844,-4.590311277453621,5.340209000402821,3106.2793696628896,2794.70028797892,1.7766426761795022,-0.8814651573568985
10,27,15,2,6,0.276336493,-1.2990411994669102,-4.616732557854152,5.346679602622058,3294.4406919988337,2873.8530770496977,1.7944990253527036,-0.8812843941415035
10,27,17,5,1,0.315507497,-1.2934999254371882,-4.651676392904996,5.336065286498237,3272.690800034267,2792.788894834805,1.7960290384422726,-0.881371815612991
10,2,7,2,39,-0.347729955,-1.423671628697326,-4.169273462445163,5.407870428593615,2077.278561979274,2152.248727792636,1.926784361057654,-0.885199008805983
10,27,3,13,7,0.117731158,-1.3303035724250531,-4.521497633772547,5.313056549153568,2683.532865780567,2606.274811421872,1.7790350759714435,-0.8827377695082431
10,28,10,11,1,0.24202937,-1.3034951452227752,-4.637208040494283,5.315939581198469,3024.19097894176,2809.1335518103856,1.761797632241334,-0.8822373583182338
10,28,12,8,2,0.265287337,-1.3020476835244237,-4.626359775800721,5.329139727122293,3160.549495222837,2793.7960483777792,1.7881067033157267,-0.8817691347206943
10,2,8,14,26,-0.302390945,-1.362415084317726,-4.238655688806025,5.290761976018198,2091.8745858831703,1977.4533716493447,1.998980547172187,-0.8862886548328516
10,28,2,11,9,0.11674851,-1.3348951109304783,-4.523489579175296,5.324315217182618,2753.171654272086,2636.3709136852003,1.7486294739138182,-0.8826051524293361
10,28,4,1,17,0.122697578,-1.3342602974387452,-4.55991153713024,5.356991055489856,2726.8076574188203,2694.524215095262,1.737529484683721,-0.8816094895078553
10,29,13,5,3,0.292789532,-1.300449539181759,-4.632494256770638,5.341277164410071,3335.2447152995364,2868.462845621502,1.7517428394360604,-0.8811962885069247
10,29,3,9,9,0.147411727,-1.332105715385956,-4.555094100699084,5.333031294444547,2793.3049528011425,2745.116078836291,1.734607155156751,-0.8820230476288478
10,29,4,8,9,0.159919366,-1.330100282257371,-4.566248215607294,5.334858047760604,2887.5926554113225,2782.991047859749,1.7329782262778548,-0.8816843463449102
10,29,6,9,6,0.193952159,-1.319237651429611,-4.590579180730151,5.329169506925631,2838.067873099917,2670.831860208991,1.7378377744680291,-0.8818045495038039
10,30,10,6,4,0.268800729,-1.3108536190566484,-4.607305341911733,5.340053893986868,3088.085695687092,2811.4658575439203,1.739929203996332,-0.8815774142727126
10,30,13,1,6,0.303127909,-1.3161099823130469,-4.598640860636281,5.351869146159699,3090.152696893686,2721.9546540027904,1.752519088503496,-0.8808716638670127
10,30,13,6,1,0.315777723,-1.3064761182712874,-4.637306343241658,5.347091425786562,3077.074831968853,2715.8239363010525,1.7532335404760628,-0.8811678526184231
10,30,8,11,1,0.250451096,-1.3164280742099084,-4.618336922471879,5.328864514859951,2827.104888003696,2596.2735507660623,1.7453676616300178,-0.8822496479591492
10,3,10,25,12,-0.223335686,-1.3134189444975213,-4.3206691811776,5.245206922145088,2119.903306113636,2013.6610084952904,2.0846253041570004,-0.8873284718101436
10,31,11,4,4,0.299356325,-1.3114749195449462,-4.62346803769426,5.349456378072627,3196.218904338569,2814.04740026774,1.7243438498609018,-0.8810781338196948
10,31,1,16,2,0.174586832,-1.3311186978620722,-4.564175815068319,5.308354732007923,2645.582784516632,2740.6834846118254,1.7585263501217945,-0.8828286776396347
10,3,12,2,33,-0.250369778,-1.3946174643568034,-4.24369383169642,5.385982809151122,2182.3684207110896,2179.085754045002,1.9274898235451925,-0.88469369047331
10,3,12,26,9,-0.189273954,-1.3076615512429288,-4.311901944944181,5.2500117361340175,2072.974578055177,1995.435886839052,2.092067204523299,-0.8873253059060657
10,3,13,3,31,-0.231978077,-1.3918206946260825,-4.235791695157211,5.370029795733449,2037.5533977345287,2048.8387725286047,1.930816186887376,-0.8848081563437157
10,3,14,6,27,-0.208901958,-1.37644229212334,-4.264744364076255,5.336007374697765,2149.630384252457,2123.025278261465,1.9922847280426104,-0.8849130865224037
10,3,15,24,8,-0.147352475,-1.3049287111233128,-4.363882721720629,5.253018457941737,2043.130449260211,1990.1221291860647,2.096127962308433,-0.8876141475931699
10,3,1,6,40,-0.411061726,-1.4451340305060731,-4.149864656377138,5.369065974650481,2093.687832133228,2214.450102711366,1.9155645820980536,-0.8853388550410598
10,31,6,6,7,0.226301947,-1.3268678664565352,-4.598540856777191,5.345243574261156,2944.371584494103,2768.1426642176334,1.7149123031635338,-0.8813215671044717
10,3,17,14,16,-0.141714088,-1.3275562747928438,-4.325141182931168,5.292147435001541,2092.052240919725,1995.086032167451,2.0383686454432497,-0.8860027468230713
10,3,17,17,13,-0.133731781,-1.3187818466416563,-4.327775047680645,5.285538570409318,2117.1702369825034,2031.0278727066047,2.0577257187373013,-0.886558947241624
10,3,18,11,18,-0.133729988,-1.3436125985893117,-4.313989544346109,5.298237329225697,2017.739185230978,1995.9684786466528,2.045943193013108,-0.8857465690258072
10,3,19,14,14,-0.110541898,-1.3177446943612248,-4.366053723228624,5.289035576213386,2136.722498393891,2048.181880133517,2.068960377709044,-0.8855855055739573
10,3,19,3,25,-0.138950027,-1.3610603133781836,-4.319864390272342,5.36282431365678,2151.636241154065,2117.73532441673,1.966873955372312,-0.8848369324553116
10,32,11,5,2,0.322013673,-1.3057197101191125,-4.6546120178766,5.34603332933451,3267.041329253363,2790.9557706377936,1.7149532474480949,-0.8809839584220599
10,3,21,24,2,-0.053855672,-1.2877107242706556,-4.387865328597754,5.277654028038221,2003.676639765241,2014.071858928574,2.104790270757404,-0.8878252627258858
10,32,12,5,1,0.337682957,-1.3101432849075296,-4.635276489225188,5.347273612185776,3081.014784176149,2715.20652607216,1.745414613422155,-0.8810290601407353
10,32,13,2,3,0.345126465,-1.304904738028645,-4.630479631803609,5.347015518266335,3388.385150634518,2782.2962345657684,1.734268505927187,-0.8807894426355276
10,3,2,22,23,-0.355149309,-1.368525936438465,-4.224915168707707,5.220495486397942,1991.4374346022944,1986.488525373912,2.083852045044159,-0.8875878373871893
10,3,22,6,19,-0.083951878,-1.3397387521572828,-4.336788429553724,5.329566991052893,2009.0091300146044,1975.139417908896,2.0393237550304515,-0.885197199068211
10,3,23,15,9,-0.045886981,-1.3042472615419698,-4.384233793487149,5.294134886928839,2078.014089949268,2070.9566635480937,2.1010969632613485,-0.8865658836925752
10,3,2,34,11,-0.324444507,-1.324719115299889,-4.269026949906077,5.156647338857911,1869.47647193313,1975.579947482864,2.2750536525980034,-0.8903872030417819
10,32,3,7,8,0.202474175,-1.334244218842475,-4.572592418136822,5.343330681676618,2786.2125742430467,2649.591675946978,1.7159079936144197,-0.8815337780431409
10,3,26,19,2,0.0115811,-1.2918192425601407,-4.422509909476823,5.286198025234362,2073.862172388093,2100.834300639419,2.125931571991135,-0.8871198696941255
10,3,26,3,18,-0.028745186,-1.3500381097250156,-4.375374415671448,5.322102408308144,2045.2453206458435,2139.7738917786933,2.143630548525023,-0.8841602272069717
10,3,2,9,36,-0.387752473,-1.407844759350372,-4.157625892722614,5.329570577453183,2081.5859920366165,2139.483318535956,1.9709177035972631,-0.8861402593624079
10,33,1,14,2,0.20917458,-1.3302614897810483,-4.577172132599999,5.328207213820292,2733.6906657858995,2731.7684093610083,1.7079299690814842,-0.8818417379106015
10,33,2,12,3,0.219800888,-1.3303189982661805,-4.591624610011931,5.3262439443610425,2892.289451321792,2869.95065103405,1.708269371313901,-0.88187005005604
10,33,2,7,8,0.207159534,-1.336799001500576,-4.600317554799309,5.3422842722318205,2646.424639784903,2645.6702282508377,1.677387905008618,-0.8814234836768979
10,3,33,13,1,0.105789757,-1.2945009859960612,-4.517317157666479,5.266881917171934,2121.3493663973045,2294.7568192457948,2.332524994800079,-0.8863109430302696
10,3,34,10,3,0.113225045,-1.2956071850922493,-4.518789705084699,5.273380585357102,2196.304940799735,2337.0561374286126,2.266023057037669,-0.8862885151965756
10,3,34,9,4,0.110877635,-1.3009622265948175,-4.4929298847039005,5.280697092498992,2167.3476406722693,2348.693427207444,2.299645289245422,-0.8858333733734679
10,33,5,2,10,0.240924115,-1.3266759056938628,-4.604012393131586,5.3534138561653375,2916.8634414833573,2716.2724476476747,1.7110056923934829,-0.8809345343423884
10,33,7,4,6,0.276765427,-1.33029725889606,-4.61151274835645,5.3557124876369775,2962.4885667959707,2674.9867115448183,1.683498660234092,-0.8807412552701339
10,33,8,6,3,0.29779321,-1.3211684337057792,-4.634221618303513,5.3453494452638886,2900.992217484698,2688.226714529176,1.7116946557105417,-0.8809395783914171
10,33,9,6,2,0.313125268,-1.320350821076933,-4.647801610398761,5.345247017118514,2993.6739269924133,2740.9890998802543,1.6893275455250816,-0.8807046064205017
10,34,1,5,10,0.205952752,-1.3402192545741216,-4.589709858986527,5.346556799436139,2763.6648738168187,2674.214853945398,1.695823502037136,-0.8810628064668474
10,34,4,7,5,0.257889311,-1.3332766418173263,-4.596458274176742,5.335445917486212,2941.3904558805248,2780.437560072111,1.7032840574852457,-0.8810537559591629
10,34,7,6,3,0.302043683,-1.3219308594508246,-4.634517250864157,5.342154320606125,3077.297596973762,2788.871465487447,1.6973293576459372,-0.8808440523350722
10,35,2,11,2,0.256639239,-1.3286457994051666,-4.607934026484688,5.34128526096801,2746.7782925357487,2700.7797379045137,1.6867673508081271,-0.8812028617925521
